sub4	tbasej4	rp131140	rp115124b	rp125126	jlap1_125	jlap1_126	cur2_125	cur2_126
					0.355771	0.226039	-0.0552048	-0.0523733
					0.36048	0.229085	-0.0536561	-0.054812
					0.361584	0.233139	-0.0543756	-0.0522369
					0.358341	0.231181	-0.0535496	-0.0506199
					0.356236	0.223573	-0.0547056	-0.0539604
					0.363936	0.229943	-0.0561916	-0.0533018
					0.360522	0.231344	-0.056199	-0.0525182
					0.366536	0.237831	-0.055872	-0.0526225
					0.364236	0.239382	-0.0554149	-0.0519977
					0.345318	0.232607	-0.0555028	-0.0507466
					0.36344	0.228882	-0.0546241	-0.0521907
					0.350234	0.235977	-0.0552184	-0.0509827
					0.357488	0.239942	-0.0530425	-0.0514043
					0.36272	0.223775	-0.0545013	-0.0547782
					0.377227	0.222815	-0.0565621	-0.0515255
					0.344924	0.233333	-0.0545707	-0.0528818
					0.362413	0.231957	-0.0546603	-0.0529946
					0.361881	0.232348	-0.0553604	-0.0529995
					0.353883	0.22879	-0.0563919	-0.0528557
					0.356127	0.215305	-0.0545618	-0.0536527
					0.363103	0.237569	-0.0556874	-0.0525685
					0.35841	0.22974	-0.0547604	-0.0544748
					0.370497	0.226382	-0.0527105	-0.0525485
					0.348662	0.233671	-0.0549522	-0.0528892
					0.355731	0.221567	-0.0534038	-0.0532295
					0.352424	0.23925	-0.0546569	-0.0524106
					0.351247	0.236737	-0.0532371	-0.0519795
					0.346396	0.235854	-0.0549715	-0.0553772
					0.369564	0.235177	-0.0525798	-0.0506392
					0.365097	0.228775	-0.0551713	-0.0526577
					0.350777	0.227325	-0.0551894	-0.0529824
					0.344137	0.234724	-0.0554241	-0.0511506
					0.354113	0.229598	-0.0561879	-0.0519985
					0.384769	0.223739	-0.0543964	-0.0522048
					0.359225	0.234611	-0.0532448	-0.052578
					0.364352	0.224125	-0.0559513	-0.0531371
					0.351708	0.224536	-0.0524601	-0.0521205
					0.35421	0.233082	-0.054914	-0.0537317
					0.356196	0.222096	-0.0551412	-0.0530066
					0.357791	0.231239	-0.0567499	-0.0517731
					0.356298	0.221826	-0.0564787	-0.0530947
					0.36179	0.231256	-0.0551991	-0.052588
					0.369607	0.223077	-0.0557607	-0.0526239
					0.362243	0.239763	-0.0554872	-0.0544159
					0.360437	0.232512	-0.0544617	-0.0521375
					0.351201	0.232528	-0.0563518	-0.0518762
					0.369559	0.222135	-0.0555566	-0.0504099
					0.365483	0.231811	-0.0531667	-0.0526931
					0.367425	0.239573	-0.0555602	-0.0543085
					0.370875	0.23684	-0.0550491	-0.0526895
					0.373083	0.23128	-0.0545583	-0.0530925
					0.366821	0.234557	-0.0558482	-0.0520497
					0.354304	0.233425	-0.0547605	-0.0528934
					0.375776	0.228328	-0.0569873	-0.0542357
					0.347039	0.229753	-0.0560045	-0.0538106
					0.362492	0.237436	-0.055163	-0.0531962
					0.36119	0.227822	-0.0558206	-0.0538856
					0.358339	0.233136	-0.05598	-0.0555407
					0.366712	0.21582	-0.0565747	-0.0515154
					0.356334	0.229207	-0.0542559	-0.0523207
					0.358192	0.229911	-0.0550659	-0.0513707
					0.352022	0.22158	-0.0551896	-0.0528052
					0.362325	0.229518	-0.0559805	-0.0526296
					0.353395	0.235434	-0.0531181	-0.0546319
					0.350427	0.227956	-0.0531138	-0.0531439
					0.36571	0.229181	-0.0521799	-0.0536909
					0.368136	0.229479	-0.0550763	-0.0541791
					0.360826	0.229665	-0.05584	-0.0536073
					0.35649	0.229313	-0.0569687	-0.0547883
					0.349665	0.242636	-0.0537288	-0.051421
					0.360775	0.221347	-0.0526647	-0.0521729
					0.366779	0.237936	-0.0530385	-0.0536267
					0.349282	0.216482	-0.0557638	-0.0549436
					0.355008	0.226283	-0.0538868	-0.0519954
					0.360451	0.231933	-0.055161	-0.0544789
					0.339642	0.233698	-0.0541462	-0.0514836
					0.364828	0.223057	-0.0550105	-0.0536164
					0.366681	0.237278	-0.0554663	-0.0521763
					0.362104	0.219676	-0.0546388	-0.054293
					0.361943	0.231395	-0.0581498	-0.0532379
					0.365216	0.223823	-0.0556734	-0.0521942
					0.35833	0.237725	-0.0560497	-0.0537158
					0.360495	0.238323	-0.0543893	-0.0526379
					0.366747	0.229849	-0.0559131	-0.05227
					0.358619	0.230113	-0.055301	-0.051427
					0.353222	0.23017	-0.05475	-0.0514911
					0.346057	0.215645	-0.0563007	-0.0524314
					0.357221	0.228781	-0.0530941	-0.0529112
					0.366434	0.239928	-0.0533764	-0.0510034
					0.363119	0.235774	-0.0552047	-0.0536217
					0.357094	0.230717	-0.0537448	-0.0520003
					0.366891	0.232584	-0.0576035	-0.0520297
					0.365492	0.224818	-0.0547554	-0.0514064
					0.37135	0.235367	-0.0568316	-0.0525039
					0.358161	0.227876	-0.055818	-0.0513449
					0.351322	0.234311	-0.0536372	-0.0537252
					0.367607	0.240283	-0.055768	-0.0538793
					0.365712	0.229289	-0.055267	-0.0511249
					0.361911	0.218349	-0.0550447	-0.0523827
					0.357248	0.227958	-0.0572947	-0.050959
					0.353144	0.237459	-0.0529509	-0.0528526
					0.343466	0.242752	-0.0555014	-0.0531887
					0.360028	0.231093	-0.0553137	-0.0516473
					0.355513	0.224507	-0.0555872	-0.0528848
					0.360809	0.231351	-0.0584665	-0.0528916
					0.364695	0.231383	-0.0565898	-0.0500306
					0.368639	0.223895	-0.0548526	-0.0526227
					0.36103	0.224211	-0.056564	-0.0526042
					0.362647	0.22855	-0.0568569	-0.0538665
					0.360476	0.236002	-0.0565412	-0.0513252
					0.358329	0.227109	-0.0560247	-0.0528231
					0.352639	0.229779	-0.0546032	-0.052663
					0.373918	0.234954	-0.0577673	-0.0540131
					0.371548	0.224479	-0.0571474	-0.0521793
					0.3558	0.243409	-0.0550858	-0.0523047
					0.368172	0.230662	-0.0545835	-0.0540568
					0.355333	0.22701	-0.0566812	-0.0522691
					0.357408	0.232164	-0.0546801	-0.0531386
					0.351067	0.233317	-0.0531699	-0.0528993
					0.353025	0.234749	-0.0518677	-0.0530173
					0.362173	0.225784	-0.0521962	-0.0535919
					0.355301	0.234786	-0.0540311	-0.0540896
					0.358054	0.233457	-0.0527772	-0.0507567
					0.363355	0.217014	-0.0537091	-0.0529135
					0.356603	0.230792	-0.0522954	-0.0530692
					0.362811	0.231605	-0.0540893	-0.0551662
					0.344779	0.227124	-0.0531462	-0.0525895
					0.367171	0.227913	-0.0540039	-0.0513245
					0.36264	0.237319	-0.0530626	-0.0519946
					0.3587	0.234033	-0.0537295	-0.0519357
					0.361024	0.238116	-0.0533252	-0.0531398
					0.362872	0.23266	-0.0530901	-0.0524177
					0.376026	0.247135	-0.0514535	-0.0526125
					0.350467	0.2269	-0.0527947	-0.0530542
					0.364683	0.238586	-0.0536845	-0.0533457
					0.370144	0.225621	-0.0535845	-0.0545249
					0.366238	0.2289	-0.0511413	-0.0554525
					0.355334	0.229223	-0.0550842	-0.0552778
					0.355259	0.232633	-0.0550835	-0.0520306
					0.365536	0.227442	-0.0519236	-0.053711
					0.356297	0.2347	-0.0531605	-0.0544355
					0.370655	0.228507	-0.0508049	-0.053656
					0.362949	0.236726	-0.0533794	-0.0518276
					0.370986	0.234477	-0.052164	-0.0531586
					0.359803	0.229249	-0.0524137	-0.0510176
					0.369352	0.224013	-0.0515794	-0.052958
					0.347381	0.23468	-0.0532945	-0.0524392
					0.364755	0.222568	-0.0521253	-0.0519175
					0.357238	0.229551	-0.0513883	-0.0514144
					0.349489	0.233307	-0.0554751	-0.051828
					0.358343	0.239046	-0.0526359	-0.0526158
					0.360729	0.22945	-0.0524357	-0.0547639
					0.358148	0.234884	-0.0529089	-0.0548037
					0.352684	0.231121	-0.0520841	-0.05241
					0.364357	0.232001	-0.051725	-0.0542547
					0.35246	0.227823	-0.0528868	-0.0516551
					0.350505	0.233986	-0.0531595	-0.0525958
					0.345169	0.217447	-0.0531864	-0.052522
					0.360904	0.220475	-0.0526502	-0.0524132
					0.362314	0.233886	-0.0516936	-0.054
					0.362694	0.231208	-0.0542292	-0.0516442
					0.367856	0.243063	-0.0518682	-0.0513017
					0.350457	0.226786	-0.0546968	-0.0530937
					0.353552	0.231898	-0.052396	-0.0524553
					0.357696	0.226271	-0.0521873	-0.0523782
					0.356983	0.232393	-0.0516406	-0.0540466
					0.356605	0.232892	-0.0525762	-0.0526347
					0.350904	0.237605	-0.0524158	-0.0535068
					0.362298	0.234907	-0.0520835	-0.0549579
					0.356135	0.218978	-0.0522417	-0.0523279
					0.357191	0.224272	-0.0528343	-0.0534168
					0.371488	0.229951	-0.0529893	-0.0532183
					0.364949	0.227608	-0.0522193	-0.0536381
					0.358102	0.230001	-0.0521745	-0.0533411
					0.362715	0.230221	-0.0520044	-0.0531652
					0.358951	0.242457	-0.054046	-0.0533383
					0.365329	0.221976	-0.0527672	-0.0516796
					0.355764	0.238849	-0.0536986	-0.0526733
					0.358175	0.236096	-0.0548462	-0.0539373
					0.361496	0.239017	-0.0557144	-0.0510321
					0.356372	0.231985	-0.0537614	-0.0526686
					0.34878	0.230146	-0.0537274	-0.0513389
					0.366994	0.230627	-0.0530344	-0.0520989
					0.36666	0.236093	-0.0513584	-0.0535908
					0.367226	0.242956	-0.0537434	-0.0521827
					0.339981	0.234195	-0.0538903	-0.0522881
					0.345241	0.230156	-0.0523888	-0.052136
					0.358241	0.238511	-0.0536012	-0.0527937
					0.354517	0.228773	-0.0516467	-0.0525354
					0.368761	0.215935	-0.0522938	-0.0525899
					0.362819	0.232991	-0.0537423	-0.0528282
					0.358887	0.224627	-0.0515849	-0.0530323
					0.358721	0.233563	-0.0550518	-0.0533997
					0.357249	0.219398	-0.054494	-0.0526695
					0.371969	0.22951	-0.0533561	-0.0510972
					0.356566	0.241058	-0.0520931	-0.052676
					0.35212	0.221761	-0.052771	-0.0536648
					0.355205	0.232673	-0.0531421	-0.0520889
					0.361901	0.228253	-0.0539064	-0.0517162
					0.36254	0.226945	-0.0554806	-0.0529628
					0.363286	0.224886	-0.0549644	-0.0525607
					0.361765	0.215722	-0.0533803	-0.053712
					0.367295	0.228209	-0.0544963	-0.0500849
					0.349648	0.237718	-0.0508827	-0.0501537
					0.350007	0.222297	-0.0557324	-0.0512331
					0.351986	0.22381	-0.0539158	-0.0526457
					0.358541	0.23302	-0.0527912	-0.0521544
					0.361961	0.229795	-0.0538723	-0.0512756
					0.351427	0.235109	-0.0534646	-0.0502155
					0.3687	0.22828	-0.052938	-0.05328
					0.350167	0.211912	-0.0520039	-0.0528002
					0.363892	0.228425	-0.0521062	-0.0516829
					0.362759	0.232389	-0.0525043	-0.0530877
					0.356635	0.2362	-0.0526114	-0.0528146
					0.36117	0.226765	-0.0523285	-0.051793
					0.365356	0.234008	-0.052026	-0.0547132
					0.359238	0.240611	-0.0529223	-0.0530682
					0.361967	0.225889	-0.0540836	-0.0497374
					0.355193	0.223908	-0.0538576	-0.0532862
					0.35882	0.233885	-0.0533486	-0.0523461
					0.348357	0.227366	-0.0554091	-0.0527517
					0.36719	0.233024	-0.0551773	-0.0521254
					0.367544	0.228861	-0.052701	-0.0525704
					0.346366	0.232188	-0.05351	-0.0523482
					0.360625	0.234689	-0.0537277	-0.0530427
					0.356268	0.238387	-0.0515717	-0.0502163
					0.355464	0.241131	-0.0529939	-0.0533968
					0.363458	0.238888	-0.0523458	-0.0524743
					0.350021	0.235249	-0.0550839	-0.0534196
					0.364242	0.230353	-0.0535111	-0.052452
					0.355332	0.226092	-0.0533014	-0.0533739
					0.363823	0.219385	-0.0545648	-0.0537916
					0.366155	0.231613	-0.054267	-0.05399
					0.36228	0.231063	-0.0515231	-0.0513511
					0.358896	0.238832	-0.0538401	-0.0505761
					0.361247	0.237791	-0.053514	-0.0533752
					0.366692	0.226362	-0.0538729	-0.0531937
					0.368773	0.239088	-0.0531892	-0.0526748
					0.362933	0.22271	-0.0533567	-0.0546021
					0.369331	0.229382	-0.0520976	-0.051741
					0.359	0.227781	-0.0533766	-0.0537718
					0.363997	0.22521	-0.0526056	-0.0522391
					0.366771	0.241119	-0.0506382	-0.052966
					0.369441	0.23556	-0.0524479	-0.0533513
					0.356173	0.223792	-0.0525593	-0.0548579
					0.366135	0.225917	-0.0533198	-0.0547251
					0.361427	0.240847	-0.0544399	-0.0545927
					0.355031	0.229745	-0.0533377	-0.0535652
					0.368377	0.236015	-0.0527444	-0.0522316
					0.354679	0.220435	-0.052078	-0.0510901
					0.354988	0.229792	-0.0528575	-0.0544355
					0.355383	0.237882	-0.0529346	-0.0530868
					0.364036	0.238857	-0.0519565	-0.0538993
					0.361911	0.231106	-0.0541988	-0.0527911
					0.364014	0.232103	-0.0511725	-0.0509986
					0.349665	0.226672	-0.0536484	-0.0535037
					0.367736	0.221581	-0.053564	-0.0522047
					0.362041	0.230953	-0.0536468	-0.0527374
					0.35945	0.230141	-0.0520064	-0.0520332
					0.356713	0.238056	-0.0526253	-0.05291
					0.349658	0.22851	-0.0496553	-0.0547364
					0.361525	0.240835	-0.0529609	-0.0535647
					0.343784	0.223179	-0.051161	-0.0532964
					0.345229	0.231526	-0.052206	-0.0535619
					0.348485	0.228751	-0.0529076	-0.0505535
					0.361431	0.231275	-0.0503239	-0.0536393
					0.353498	0.225116	-0.0538193	-0.0545203
					0.365063	0.219575	-0.0532024	-0.0520207
					0.354716	0.23362	-0.0517688	-0.0530118
					0.366928	0.232309	-0.0515635	-0.0531574
					0.370008	0.230634	-0.0532447	-0.0505626
					0.36795	0.237098	-0.0524883	-0.0516731
					0.36068	0.236586	-0.051863	-0.0533623
					0.362295	0.224836	-0.0527342	-0.0554019
					0.364581	0.235598	-0.0520452	-0.0525342
					0.354154	0.229383	-0.0518424	-0.0529523
					0.355303	0.24005	-0.051939	-0.0538118
					0.348483	0.2276	-0.0503061	-0.0524986
					0.362872	0.222271	-0.0537336	-0.0518937
					0.361797	0.225018	-0.0524485	-0.0538218
					0.344203	0.227008	-0.050861	-0.0521205
					0.356776	0.226618	-0.0513885	-0.0548943
					0.354844	0.235061	-0.0525656	-0.0508578
					0.358807	0.226383	-0.0536457	-0.0524905
					0.364768	0.228845	-0.0543091	-0.0519341
					0.355917	0.2249	-0.0521708	-0.0521849
					0.360728	0.2283	-0.0524832	-0.0533514
					0.357513	0.222244	-0.0521416	-0.0556549
					0.368438	0.22687	-0.0528325	-0.050996
					0.360949	0.226869	-0.053521	-0.0518088
					0.367047	0.225802	-0.0529976	-0.0524941
					0.366743	0.221294	-0.0530294	-0.0519113
					0.355392	0.224027	-0.051688	-0.0522811
					0.35198	0.23144	-0.0539626	-0.0554162
					0.355186	0.235826	-0.0526942	-0.0518515
					0.370028	0.229902	-0.0538282	-0.0505171
					0.351384	0.234474	-0.0512244	-0.0532381
					0.364373	0.230364	-0.053027	-0.0516708
					0.361119	0.222285	-0.0523648	-0.0531631
					0.358381	0.232908	-0.0532655	-0.0519151
					0.360426	0.231456	-0.0551676	-0.0535425
					0.343925	0.242122	-0.0501698	-0.0529851
					0.362033	0.23222	-0.0543226	-0.0547416
					0.366893	0.227694	-0.0540616	-0.0519952
					0.360543	0.22385	-0.0539589	-0.0523474
					0.359853	0.226459	-0.0519695	-0.0532827
					0.355888	0.228241	-0.0545449	-0.0521239
					0.38502	0.233896	-0.0541619	-0.051816
					0.36673	0.224583	-0.0538547	-0.0532819
					0.359264	0.223434	-0.0550225	-0.0508814
					0.365391	0.22929	-0.0507358	-0.054196
					0.364666	0.230451	-0.0533437	-0.0538048
					0.367808	0.237482	-0.05207	-0.0544355
					0.356312	0.227457	-0.0526465	-0.0524648
					0.34719	0.235827	-0.0549322	-0.0533402
					0.350332	0.23701	-0.0539945	-0.0517071
					0.365924	0.230468	-0.0532778	-0.0535844
					0.363071	0.228454	-0.0532679	-0.0522244
					0.351153	0.23881	-0.0558482	-0.0529539
					0.364793	0.23104	-0.0526145	-0.0544996
					0.368827	0.238747	-0.0521637	-0.0525646
					0.36466	0.223167	-0.0537553	-0.0529533
					0.355118	0.229972	-0.0521369	-0.0536364
					0.359352	0.229661	-0.0535629	-0.0534797
					0.360207	0.221408	-0.0531599	-0.0528918
					0.362952	0.232309	-0.0552234	-0.0534532
					0.364877	0.220172	-0.0527826	-0.0528291
					0.363637	0.233207	-0.0537362	-0.0515997
					0.354146	0.234051	-0.0548047	-0.0537365
					0.366891	0.228949	-0.0532964	-0.0552519
					0.358094	0.236504	-0.0536099	-0.0505847
					0.364518	0.223646	-0.0524784	-0.0524111
					0.363131	0.234208	-0.0546976	-0.0519217
					0.3597	0.230569	-0.05484	-0.0516773
					0.361744	0.230746	-0.053187	-0.0525212
					0.35892	0.227196	-0.0517457	-0.0550657
					0.352674	0.232289	-0.0531107	-0.0531407
					0.354953	0.226783	-0.0522863	-0.0539028
					0.370528	0.224162	-0.0525311	-0.050891
					0.35956	0.236873	-0.0529494	-0.0525026
					0.364507	0.230082	-0.0531259	-0.0545872
					0.369155	0.219224	-0.0533851	-0.054173
					0.354926	0.236297	-0.0534421	-0.0539746
					0.371149	0.243885	-0.0519016	-0.0543424
					0.349729	0.224295	-0.0521036	-0.0548166
					0.357727	0.238375	-0.0518881	-0.0534679
					0.353939	0.222084	-0.0530067	-0.052045
					0.367201	0.22647	-0.0519119	-0.053281
					0.361919	0.231531	-0.0488052	-0.0519955
					0.352955	0.230688	-0.0522192	-0.0504455
					0.351926	0.221905	-0.0508097	-0.0529245
					0.369745	0.219441	-0.0541049	-0.0547887
					0.367222	0.232103	-0.0534092	-0.052513
					0.352789	0.224447	-0.0542495	-0.054873
					0.379916	0.225512	-0.0534425	-0.0534376
					0.350166	0.239813	-0.0516607	-0.0527872
					0.371274	0.243688	-0.0514558	-0.0520155
					0.362806	0.235873	-0.0531978	-0.0539745
					0.361813	0.218558	-0.0502701	-0.0552006
					0.365629	0.244018	-0.0528664	-0.0532195
					0.356866	0.232552	-0.0523442	-0.0521908
					0.354587	0.227816	-0.0503177	-0.0521373
					0.361865	0.226638	-0.0518626	-0.0543038
					0.360709	0.222992	-0.0536644	-0.0513621
					0.355683	0.234062	-0.0504487	-0.0518789
					0.366408	0.228657	-0.0532158	-0.0548337
					0.363328	0.225469	-0.0505797	-0.0510851
					0.355654	0.227183	-0.0536758	-0.0518997
					0.373548	0.227214	-0.0529853	-0.0521114
					0.368679	0.235109	-0.0517832	-0.0522754
					0.372979	0.240655	-0.053631	-0.0512282
					0.359809	0.227901	-0.0544251	-0.0520591
					0.36588	0.226691	-0.0533211	-0.0519653
					0.366284	0.225407	-0.0542213	-0.0550768
					0.3533	0.226857	-0.0536756	-0.0531981
					0.36542	0.223748	-0.0532123	-0.0521243
					0.357507	0.235179	-0.0523861	-0.0538611
					0.355526	0.224586	-0.0531705	-0.0522143
					0.357371	0.229694	-0.0502283	-0.0527318
					0.357176	0.226395	-0.0525409	-0.0511426
					0.352283	0.228464	-0.0531839	-0.0533206
					0.366317	0.223099	-0.0528513	-0.054303
					0.366565	0.232814	-0.053928	-0.0549778
					0.370911	0.224522	-0.0525306	-0.0532043
					0.358469	0.239821	-0.053696	-0.0539443
					0.359639	0.229361	-0.0534901	-0.051989
					0.349497	0.234041	-0.0528804	-0.0514955
					0.36401	0.231698	-0.052186	-0.0521737
					0.374169	0.222552	-0.0513668	-0.05158
					0.361855	0.23031	-0.0525524	-0.0519221
					0.369657	0.227241	-0.053499	-0.0534079
					0.360944	0.231885	-0.0538116	-0.0518017
					0.368414	0.226837	-0.0524986	-0.0526217
					0.36316	0.231376	-0.0496119	-0.0537208
					0.352012	0.225657	-0.0534789	-0.0521358
					0.357479	0.233573	-0.0531013	-0.0534427
					0.367159	0.226111	-0.0533933	-0.0513769
					0.362952	0.233306	-0.0508248	-0.0510163
					0.35304	0.217994	-0.0519528	-0.0527916
					0.366817	0.227058	-0.0518409	-0.0501524
					0.376056	0.233953	-0.0527581	-0.0507699
					0.379684	0.231562	-0.0527749	-0.0540782
					0.341923	0.221651	-0.05513	-0.0542249
					0.347385	0.225376	-0.0526223	-0.0540509
					0.357535	0.223827	-0.0518133	-0.0532812
					0.376869	0.228362	-0.0522794	-0.0525854
					0.352029	0.225419	-0.0550971	-0.0513721
					0.35164	0.227693	-0.0527974	-0.0530368
					0.359827	0.217788	-0.0524655	-0.0513231
					0.343719	0.236471	-0.0514308	-0.0510954
					0.365375	0.223305	-0.050974	-0.0522347
					0.357209	0.23195	-0.0525695	-0.0533893
					0.349026	0.228297	-0.0535332	-0.0527409
					0.355543	0.232823	-0.0509184	-0.0515834
					0.363668	0.231908	-0.0520316	-0.0532246
					0.35551	0.231278	-0.0532511	-0.0531176
					0.3548	0.233553	-0.0543723	-0.0538286
					0.370692	0.23033	-0.0497206	-0.054357
					0.352925	0.223817	-0.0522637	-0.0557645
					0.355115	0.222141	-0.0528842	-0.0532733
					0.346497	0.230007	-0.0551676	-0.0513496
					0.365178	0.233778	-0.0529112	-0.0514391
					0.34876	0.2266	-0.053089	-0.0531382
					0.358536	0.235984	-0.0508909	-0.0521222
					0.36729	0.234377	-0.0533255	-0.0531549
					0.362945	0.234601	-0.0526835	-0.0512525
					0.351523	0.235476	-0.0533848	-0.0524504
					0.356395	0.235038	-0.0551559	-0.0552772
					0.363109	0.233673	-0.0528469	-0.0499494
					0.372144	0.222077	-0.054285	-0.0533366
					0.360465	0.231573	-0.0562915	-0.0518051
					0.360442	0.226186	-0.0534845	-0.0526552
					0.358157	0.225078	-0.0539006	-0.0529851
					0.358333	0.230209	-0.0534596	-0.0520119
					0.346196	0.226972	-0.0527152	-0.0545393
					0.361327	0.232417	-0.052823	-0.050782
					0.362815	0.244323	-0.0523296	-0.0539744
					0.361922	0.229464	-0.0546721	-0.0552235
					0.365059	0.226352	-0.0519692	-0.0513753
					0.374746	0.230578	-0.0530574	-0.053703
					0.371624	0.225592	-0.0547027	-0.054607
					0.357477	0.23476	-0.0546461	-0.053797
					0.361768	0.22286	-0.0539455	-0.0515191
					0.353625	0.222644	-0.052134	-0.0535909
					0.366368	0.225839	-0.0524792	-0.0527471
					0.366272	0.243034	-0.0529993	-0.0535188
					0.367551	0.218033	-0.0528766	-0.0513279
					0.359041	0.23935	-0.0544451	-0.0508909
					0.360031	0.232164	-0.0536407	-0.0532047
					0.351107	0.229425	-0.0522437	-0.0523252
